"","names","x","Ind.SNP","PC","Trait"
"2553","max",0.682315081821988,"C124","NOPC","CmD_BI_mm "
"2554","range",0.0999039331725959,"C124","NOPC","CmD_BI_mm "
"2555","sum",64.0599565237259,"C124","NOPC","CmD_BI_mm "
"2556","median",0.643945231871548,"C124","NOPC","CmD_BI_mm "
"2557","mean",0.640599565237259,"C124","NOPC","CmD_BI_mm "
"2558","SE.mean",0.00203381853150522,"C124","NOPC","CmD_BI_mm "
"2559","CI.mean.0.95",0.00403553720666325,"C124","NOPC","CmD_BI_mm "
"2560","var",0.000413641781909405,"C124","NOPC","CmD_BI_mm "
"2561","std.dev",0.0203381853150522,"C124","NOPC","CmD_BI_mm "
"2562","coef.var",0.0317486717424161,"C124","NOPC","CmD_BI_mm "
"2563","nbr.val",100,"C124","NOPC","CmD_LI_mm "
"2564","nbr.null",0,"C124","NOPC","CmD_LI_mm "
"2565","nbr.na",0,"C124","NOPC","CmD_LI_mm "
"2566","min",0.516764072331918,"C124","NOPC","CmD_LI_mm "
"2567","max",0.613147316563405,"C124","NOPC","CmD_LI_mm "
"2568","range",0.096383244231487,"C124","NOPC","CmD_LI_mm "
"2569","sum",57.6051737293462,"C124","NOPC","CmD_LI_mm "
"2570","median",0.577436264956855,"C124","NOPC","CmD_LI_mm "
"2571","mean",0.576051737293462,"C124","NOPC","CmD_LI_mm "
"2572","SE.mean",0.00180376515423243,"C124","NOPC","CmD_LI_mm "
"2573","CI.mean.0.95",0.00357906139570888,"C124","NOPC","CmD_LI_mm "
"2574","var",0.000325356873162315,"C124","NOPC","CmD_LI_mm "
"2575","std.dev",0.0180376515423243,"C124","NOPC","CmD_LI_mm "
"2576","coef.var",0.0313125547143959,"C124","NOPC","CmD_LI_mm "
"2577","nbr.val",100,"C124","NOPC","CmN. "
"2578","nbr.null",0,"C124","NOPC","CmN. "
"2579","nbr.na",0,"C124","NOPC","CmN. "
"2580","min",0.609712680706275,"C124","NOPC","CmN. "
"2581","max",0.729145655277933,"C124","NOPC","CmN. "
"2582","range",0.119432974571658,"C124","NOPC","CmN. "
"2583","sum",68.5628701239851,"C124","NOPC","CmN. "
"2584","median",0.688262881916139,"C124","NOPC","CmN. "
"2585","mean",0.685628701239851,"C124","NOPC","CmN. "
"2586","SE.mean",0.00213584655631938,"C124","NOPC","CmN. "
"2587","CI.mean.0.95",0.0042379829430364,"C124","NOPC","CmN. "
"2588","var",0.000456184051214138,"C124","NOPC","CmN. "
"2589","std.dev",0.0213584655631938,"C124","NOPC","CmN. "
"2590","coef.var",0.0311516503386898,"C124","NOPC","CmN. "
"2591","nbr.val",100,"C124","NOPC","Cml_cm "
"2592","nbr.null",0,"C124","NOPC","Cml_cm "
"2593","nbr.na",0,"C124","NOPC","Cml_cm "
"2594","min",0.490346608162921,"C124","NOPC","Cml_cm "
"2595","max",0.604149904093983,"C124","NOPC","Cml_cm "
"2596","range",0.113803295931062,"C124","NOPC","Cml_cm "
"2597","sum",56.6340142020096,"C124","NOPC","Cml_cm "
"2598","median",0.570397916767031,"C124","NOPC","Cml_cm "
"2599","mean",0.566340142020096,"C124","NOPC","Cml_cm "
"2600","SE.mean",0.00226484780138647,"C124","NOPC","Cml_cm "
"2601","CI.mean.0.95",0.00449394940027426,"C124","NOPC","Cml_cm "
"2602","var",0.000512953556344512,"C124","NOPC","Cml_cm "
"2603","std.dev",0.0226484780138647,"C124","NOPC","Cml_cm "
"2604","coef.var",0.0399909459588705,"C124","NOPC","Cml_cm "
"2605","nbr.val",100,"C124","NOPC","FD "
"2606","nbr.null",0,"C124","NOPC","FD "
"2607","nbr.na",0,"C124","NOPC","FD "
"2608","min",0.466401220213541,"C124","NOPC","FD "
"2609","max",0.565319149182499,"C124","NOPC","FD "
"2610","range",0.098917928968958,"C124","NOPC","FD "
"2611","sum",52.0602394780007,"C124","NOPC","FD "
"2612","median",0.520411924650444,"C124","NOPC","FD "
"2613","mean",0.520602394780007,"C124","NOPC","FD "
"2614","SE.mean",0.0021370848007432,"C124","NOPC","FD "
"2615","CI.mean.0.95",0.00424043988861234,"C124","NOPC","FD "
"2616","var",0.000456713144556761,"C124","NOPC","FD "
"2617","std.dev",0.021370848007432,"C124","NOPC","FD "
"2618","coef.var",0.0410502299292395,"C124","NOPC","FD "
"2619","nbr.val",100,"C124","NOPC","GS "
"2620","nbr.null",0,"C124","NOPC","GS "
"2621","nbr.na",0,"C124","NOPC","GS "
"2622","min",0.54403735686952,"C124","NOPC","GS "
"2623","max",0.695667340467104,"C124","NOPC","GS "
"2624","range",0.151629983597584,"C124","NOPC","GS "
"2625","sum",58.6148957490366,"C124","NOPC","GS "
"2626","median",0.5787516342356,"C124","NOPC","GS "
"2627","mean",0.586148957490366,"C124","NOPC","GS "
"2628","SE.mean",0.00290250332494779,"C124","NOPC","GS "
"2629","CI.mean.0.95",0.00575919629939734,"C124","NOPC","GS "
"2630","var",0.000842452555133297,"C124","NOPC","GS "
"2631","std.dev",0.0290250332494779,"C124","NOPC","GS "
"2632","coef.var",0.0495181862537987,"C124","NOPC","GS "
"2633","nbr.val",100,"C124","NOPC","Lg "
"2634","nbr.null",0,"C124","NOPC","Lg "
"2635","nbr.na",0,"C124","NOPC","Lg "
"2636","min",0.12607648767453,"C124","NOPC","Lg "
"2637","max",0.308219197569015,"C124","NOPC","Lg "
"2638","range",0.182142709894485,"C124","NOPC","Lg "
"2639","sum",24.6435015442582,"C124","NOPC","Lg "
"2640","median",0.253950353383021,"C124","NOPC","Lg "
"2641","mean",0.246435015442582,"C124","NOPC","Lg "
"2642","SE.mean",0.00333520824457782,"C124","NOPC","Lg "
"2643","CI.mean.0.95",0.0066177767359621,"C124","NOPC","Lg "
"2644","var",0.00111236140346999,"C124","NOPC","Lg "
"2645","std.dev",0.0333520824457782,"C124","NOPC","Lg "
"2646","coef.var",0.135338244793987,"C124","NOPC","Lg "
"2647","nbr.val",100,"C124","NOPC","SDW_kg "
"2648","nbr.null",0,"C124","NOPC","SDW_kg "
"2649","nbr.na",0,"C124","NOPC","SDW_kg "
"2650","min",0.49331902592403,"C124","NOPC","SDW_kg "
"2651","max",0.590913874400743,"C124","NOPC","SDW_kg "
"2652","range",0.0975948484767131,"C124","NOPC","SDW_kg "
"2653","sum",55.0263961240286,"C124","NOPC","SDW_kg "
"2654","median",0.550140827460647,"C124","NOPC","SDW_kg "
"2655","mean",0.550263961240286,"C124","NOPC","SDW_kg "
"2656","SE.mean",0.00190563756495582,"C124","NOPC","SDW_kg "
"2657","CI.mean.0.95",0.00378119835996521,"C124","NOPC","SDW_kg "
"2658","var",0.000363145452897076,"C124","NOPC","SDW_kg "
"2659","std.dev",0.0190563756495582,"C124","NOPC","SDW_kg "
"2660","coef.var",0.0346313351261556,"C124","NOPC","SDW_kg "
"2661","nbr.val",100,"C124","NOPC","SRD "
"2662","nbr.null",0,"C124","NOPC","SRD "
"2663","nbr.na",0,"C124","NOPC","SRD "
"2664","min",0.139264663738646,"C124","NOPC","SRD "
"2665","max",0.274973390606874,"C124","NOPC","SRD "
"2666","range",0.135708726868228,"C124","NOPC","SRD "
"2667","sum",21.5163157455252,"C124","NOPC","SRD "
"2668","median",0.216504887381072,"C124","NOPC","SRD "
"2669","mean",0.215163157455252,"C124","NOPC","SRD "
"2670","SE.mean",0.00311533439618339,"C124","NOPC","SRD "
"2671","CI.mean.0.95",0.00618149931876731,"C124","NOPC","SRD "
"2672","var",0.000970530840004331,"C124","NOPC","SRD "
"2673","std.dev",0.0311533439618339,"C124","NOPC","SRD "
"2674","coef.var",0.14478939763799,"C124","NOPC","SRD "
"2675","nbr.val",100,"C124","NOPC","Yld "
"2676","nbr.null",0,"C124","NOPC","Yld "
"2677","nbr.na",0,"C124","NOPC","Yld "
"2678","min",0.566404790425024,"C124","NOPC","Yld "
"2679","max",0.648022636266645,"C124","NOPC","Yld "
"2680","range",0.081617845841621,"C124","NOPC","Yld "
"2681","sum",60.9931321496303,"C124","NOPC","Yld "
"2682","median",0.61082267476387,"C124","NOPC","Yld "
"2683","mean",0.609931321496303,"C124","NOPC","Yld "
"2684","SE.mean",0.00153219165264418,"C124","NOPC","Yld "
"2685","CI.mean.0.95",0.0030402006502558,"C124","NOPC","Yld "
"2686","var",0.000234761126043252,"C124","NOPC","Yld "
"2687","std.dev",0.0153219165264418,"C124","NOPC","Yld "
"2688","coef.var",0.0251207242298258,"C124","NOPC","Yld "
"2689","nbr.val",100,"C124","NOPC","Yld_1 "
"2690","nbr.null",0,"C124","NOPC","Yld_1 "
"2691","nbr.na",0,"C124","NOPC","Yld_1 "
"2692","min",0.562204990113486,"C124","NOPC","Yld_1 "
"2693","max",0.643792120051966,"C124","NOPC","Yld_1 "
"2694","range",0.0815871299384799,"C124","NOPC","Yld_1 "
"2695","sum",60.7289768658436,"C124","NOPC","Yld_1 "
"2696","median",0.607415322912551,"C124","NOPC","Yld_1 "
"2697","mean",0.607289768658436,"C124","NOPC","Yld_1 "
"2698","SE.mean",0.00167701715624883,"C124","NOPC","Yld_1 "
"2699","CI.mean.0.95",0.00332756586953018,"C124","NOPC","Yld_1 "
"2700","var",0.000281238654235291,"C124","NOPC","Yld_1 "
"2701","std.dev",0.0167701715624883,"C124","NOPC","Yld_1 "
"2702","coef.var",0.0276147770438078,"C124","NOPC","Yld_1 "
"2703","nbr.val",100,"C124","NOPC","Yld_kg "
"2704","nbr.null",0,"C124","NOPC","Yld_kg "
"2705","nbr.na",0,"C124","NOPC","Yld_kg "
"2706","min",0.567188780892185,"C124","NOPC","Yld_kg "
"2707","max",0.65661445510318,"C124","NOPC","Yld_kg "
"2708","range",0.0894256742109949,"C124","NOPC","Yld_kg "
"2709","sum",62.5702222914773,"C124","NOPC","Yld_kg "
"2710","median",0.627476432556942,"C124","NOPC","Yld_kg "
"2711","mean",0.625702222914773,"C124","NOPC","Yld_kg "
"2712","SE.mean",0.0016114209639063,"C124","NOPC","Yld_kg "
"2713","CI.mean.0.95",0.00319740879272461,"C124","NOPC","Yld_kg "
"2714","var",0.000259667752291672,"C124","NOPC","Yld_kg "
"2715","std.dev",0.016114209639063,"C124","NOPC","Yld_kg "
"2716","coef.var",0.0257537995693807,"C124","NOPC","Yld_kg "
"2717","nbr.val",100,"C124","NOPC","mc "
"2718","nbr.null",0,"C124","NOPC","mc "
"2719","nbr.na",0,"C124","NOPC","mc "
"2720","min",0.331188825228863,"C124","NOPC","mc "
"2721","max",0.434742967959331,"C124","NOPC","mc "
"2722","range",0.103554142730468,"C124","NOPC","mc "
"2723","sum",39.3022557214023,"C124","NOPC","mc "
"2724","median",0.394259441116528,"C124","NOPC","mc "
"2725","mean",0.393022557214023,"C124","NOPC","mc "
"2726","SE.mean",0.00184063966583136,"C124","NOPC","mc "
"2727","CI.mean.0.95",0.00365222842670493,"C124","NOPC","mc "
"2728","var",0.000338795437943176,"C124","NOPC","mc "
"2729","std.dev",0.0184063966583136,"C124","NOPC","mc "
"2730","coef.var",0.0468329268141478,"C124","NOPC","mc "
"2731","nbr.val",100,"C124","PC1","ADD "
"2732","nbr.null",0,"C124","PC1","ADD "
"2733","nbr.na",0,"C124","PC1","ADD "
"2734","min",0.56891676380793,"C124","PC1","ADD "
"2735","max",0.636366683609654,"C124","PC1","ADD "
"2736","range",0.067449919801724,"C124","PC1","ADD "
"2737","sum",60.5160122089149,"C124","PC1","ADD "
"2738","median",0.604145263618207,"C124","PC1","ADD "
"2739","mean",0.605160122089149,"C124","PC1","ADD "
"2740","SE.mean",0.00139286202750697,"C124","PC1","ADD "
"2741","CI.mean.0.95",0.00276374044620036,"C124","PC1","ADD "
"2742","var",0.000194006462767083,"C124","PC1","ADD "
"2743","std.dev",0.0139286202750697,"C124","PC1","ADD "
"2744","coef.var",0.0230164212192056,"C124","PC1","ADD "
"2745","nbr.val",100,"C124","PC1","AIL "
"2746","nbr.null",0,"C124","PC1","AIL "
"2747","nbr.na",0,"C124","PC1","AIL "
"2748","min",0.396441509945199,"C124","PC1","AIL "
"2749","max",0.547063065081853,"C124","PC1","AIL "
"2750","range",0.150621555136654,"C124","PC1","AIL "
"2751","sum",44.5647845322644,"C124","PC1","AIL "
"2752","median",0.440983958667132,"C124","PC1","AIL "
"2753","mean",0.445647845322644,"C124","PC1","AIL "
"2754","SE.mean",0.00289484510384983,"C124","PC1","AIL "
"2755","CI.mean.0.95",0.00574400072727578,"C124","PC1","AIL "
"2756","var",0.000838012817528336,"C124","PC1","AIL "
"2757","std.dev",0.0289484510384983,"C124","PC1","AIL "
"2758","coef.var",0.0649581308253381,"C124","PC1","AIL "
"2759","nbr.val",100,"C124","PC1","Bcirc_cm "
"2760","nbr.null",0,"C124","PC1","Bcirc_cm "
"2761","nbr.na",0,"C124","PC1","Bcirc_cm "
"2762","min",0.254113586818975,"C124","PC1","Bcirc_cm "
"2763","max",0.412339657511806,"C124","PC1","Bcirc_cm "
"2764","range",0.158226070692831,"C124","PC1","Bcirc_cm "
"2765","sum",33.9755551601028,"C124","PC1","Bcirc_cm "
"2766","median",0.340682803598539,"C124","PC1","Bcirc_cm "
"2767","mean",0.339755551601028,"C124","PC1","Bcirc_cm "
"2768","SE.mean",0.00282519918240167,"C124","PC1","Bcirc_cm "
"2769","CI.mean.0.95",0.00560580810932949,"C124","PC1","Bcirc_cm "
"2770","var",0.000798175042024308,"C124","PC1","Bcirc_cm "
"2771","std.dev",0.0282519918240167,"C124","PC1","Bcirc_cm "
"2772","coef.var",0.0831538784013538,"C124","PC1","Bcirc_cm "
"2773","nbr.val",100,"C124","PC1","CCirc_cm "
"2774","nbr.null",0,"C124","PC1","CCirc_cm "
"2775","nbr.na",0,"C124","PC1","CCirc_cm "
"2776","min",0.34270418970327,"C124","PC1","CCirc_cm "
"2777","max",0.468653676526877,"C124","PC1","CCirc_cm "
"2778","range",0.125949486823607,"C124","PC1","CCirc_cm "
"2779","sum",40.0823332195694,"C124","PC1","CCirc_cm "
"2780","median",0.401016775936824,"C124","PC1","CCirc_cm "
"2781","mean",0.400823332195694,"C124","PC1","CCirc_cm "
"2782","SE.mean",0.00228860786704942,"C124","PC1","CCirc_cm "
"2783","CI.mean.0.95",0.00454109452533349,"C124","PC1","CCirc_cm "
"2784","var",0.000523772596912049,"C124","PC1","CCirc_cm "
"2785","std.dev",0.0228860786704942,"C124","PC1","CCirc_cm "
"2786","coef.var",0.0570976707995644,"C124","PC1","CCirc_cm "
"2787","nbr.val",100,"C124","PC1","CmDW.V "
"2788","nbr.null",0,"C124","PC1","CmDW.V "
"2789","nbr.na",0,"C124","PC1","CmDW.V "
"2790","min",0.450486019388406,"C124","PC1","CmDW.V "
"2791","max",0.559262095114053,"C124","PC1","CmDW.V "
"2792","range",0.108776075725647,"C124","PC1","CmDW.V "
"2793","sum",51.8993481446784,"C124","PC1","CmDW.V "
"2794","median",0.52570140133401,"C124","PC1","CmDW.V "
"2795","mean",0.518993481446784,"C124","PC1","CmDW.V "
"2796","SE.mean",0.00249043919646821,"C124","PC1","CmDW.V "
"2797","CI.mean.0.95",0.00494157167052747,"C124","PC1","CmDW.V "
"2798","var",0.000620228739130521,"C124","PC1","CmDW.V "
"2799","std.dev",0.0249043919646821,"C124","PC1","CmDW.V "
"2800","coef.var",0.047985943667841,"C124","PC1","CmDW.V "
"2801","nbr.val",100,"C124","PC1","CmDW_g "
"2802","nbr.null",0,"C124","PC1","CmDW_g "
"2803","nbr.na",0,"C124","PC1","CmDW_g "
"2804","min",0.413384498376197,"C124","PC1","CmDW_g "
"2805","max",0.544451551813095,"C124","PC1","CmDW_g "
"2806","range",0.131067053436898,"C124","PC1","CmDW_g "
"2807","sum",49.8334788257328,"C124","PC1","CmDW_g "
"2808","median",0.504680999761835,"C124","PC1","CmDW_g "
"2809","mean",0.498334788257328,"C124","PC1","CmDW_g "
"2810","SE.mean",0.00271280020832003,"C124","PC1","CmDW_g "
"2811","CI.mean.0.95",0.00538278415961576,"C124","PC1","CmDW_g "
"2812","var",0.000735928497026119,"C124","PC1","CmDW_g "
"2813","std.dev",0.0271280020832003,"C124","PC1","CmDW_g "
"2814","coef.var",0.0544373034402568,"C124","PC1","CmDW_g "
"2815","nbr.val",100,"C124","PC1","CmD_BI_mm "
"2816","nbr.null",0,"C124","PC1","CmD_BI_mm "
"2817","nbr.na",0,"C124","PC1","CmD_BI_mm "
"2818","min",0.488940616846352,"C124","PC1","CmD_BI_mm "
"2819","max",0.617897188078351,"C124","PC1","CmD_BI_mm "
"2820","range",0.128956571231999,"C124","PC1","CmD_BI_mm "
"2821","sum",57.1196484364736,"C124","PC1","CmD_BI_mm "
"2822","median",0.57316780082695,"C124","PC1","CmD_BI_mm "
"2823","mean",0.571196484364736,"C124","PC1","CmD_BI_mm "
"2824","SE.mean",0.00241060073403125,"C124","PC1","CmD_BI_mm "
"2825","CI.mean.0.95",0.00478315483997146,"C124","PC1","CmD_BI_mm "
"2826","var",0.000581099589891198,"C124","PC1","CmD_BI_mm "
"2827","std.dev",0.0241060073403125,"C124","PC1","CmD_BI_mm "
"2828","coef.var",0.0422026535529579,"C124","PC1","CmD_BI_mm "
"2829","nbr.val",100,"C124","PC1","CmD_LI_mm "
"2830","nbr.null",0,"C124","PC1","CmD_LI_mm "
"2831","nbr.na",0,"C124","PC1","CmD_LI_mm "
"2832","min",0.309113278478696,"C124","PC1","CmD_LI_mm "
"2833","max",0.469816387343944,"C124","PC1","CmD_LI_mm "
"2834","range",0.160703108865248,"C124","PC1","CmD_LI_mm "
"2835","sum",41.0217237889871,"C124","PC1","CmD_LI_mm "
"2836","median",0.414287204692891,"C124","PC1","CmD_LI_mm "
"2837","mean",0.410217237889871,"C124","PC1","CmD_LI_mm "
"2838","SE.mean",0.00307292959340999,"C124","PC1","CmD_LI_mm "
"2839","CI.mean.0.95",0.00609735899027566,"C124","PC1","CmD_LI_mm "
"2840","var",0.00094428962860549,"C124","PC1","CmD_LI_mm "
"2841","std.dev",0.0307292959340999,"C124","PC1","CmD_LI_mm "
"2842","coef.var",0.0749098114261831,"C124","PC1","CmD_LI_mm "
"2843","nbr.val",100,"C124","PC1","CmN. "
"2844","nbr.null",0,"C124","PC1","CmN. "
"2845","nbr.na",0,"C124","PC1","CmN. "
"2846","min",0.533753266031175,"C124","PC1","CmN. "
"2847","max",0.67675604433054,"C124","PC1","CmN. "
"2848","range",0.143002778299365,"C124","PC1","CmN. "
"2849","sum",62.6817127680798,"C124","PC1","CmN. "
"2850","median",0.635673787064507,"C124","PC1","CmN. "
"2851","mean",0.626817127680798,"C124","PC1","CmN. "
"2852","SE.mean",0.00333456414015074,"C124","PC1","CmN. "
"2853","CI.mean.0.95",0.00661649869303929,"C124","PC1","CmN. "
"2854","var",0.00111193180047793,"C124","PC1","CmN. "
"2855","std.dev",0.0333456414015074,"C124","PC1","CmN. "
"2856","coef.var",0.0531983571107656,"C124","PC1","CmN. "
"2857","nbr.val",100,"C124","PC1","Cml_cm "
"2858","nbr.null",0,"C124","PC1","Cml_cm "
"2859","nbr.na",0,"C124","PC1","Cml_cm "
"2860","min",0.343330273142727,"C124","PC1","Cml_cm "
"2861","max",0.512032441139767,"C124","PC1","Cml_cm "
"2862","range",0.16870216799704,"C124","PC1","Cml_cm "
"2863","sum",44.635029409179,"C124","PC1","Cml_cm "
"2864","median",0.454044315069834,"C124","PC1","Cml_cm "
"2865","mean",0.44635029409179,"C124","PC1","Cml_cm "
"2866","SE.mean",0.00371138728070612,"C124","PC1","Cml_cm "
"2867","CI.mean.0.95",0.00736419755627929,"C124","PC1","Cml_cm "
"2868","var",0.00137743955473872,"C124","PC1","Cml_cm "
"2869","std.dev",0.0371138728070612,"C124","PC1","Cml_cm "
"2870","coef.var",0.0831496546509026,"C124","PC1","Cml_cm "
"2871","nbr.val",100,"C124","PC1","FD "
"2872","nbr.null",0,"C124","PC1","FD "
"2873","nbr.na",0,"C124","PC1","FD "
"2874","min",0.475884650284231,"C124","PC1","FD "
"2875","max",0.59055952738674,"C124","PC1","FD "
"2876","range",0.114674877102509,"C124","PC1","FD "
"2877","sum",51.851513021015,"C124","PC1","FD "
"2878","median",0.515780304286963,"C124","PC1","FD "
"2879","mean",0.518515130210149,"C124","PC1","FD "
"2880","SE.mean",0.00199473212450244,"C124","PC1","FD "
"2881","CI.mean.0.95",0.00395798129531172,"C124","PC1","FD "
"2882","var",0.000397895624852201,"C124","PC1","FD "
"2883","std.dev",0.0199473212450244,"C124","PC1","FD "
"2884","coef.var",0.0384700852161053,"C124","PC1","FD "
"2885","nbr.val",100,"C124","PC1","GS "
"2886","nbr.null",0,"C124","PC1","GS "
"2887","nbr.na",0,"C124","PC1","GS "
"2888","min",0.437877526103599,"C124","PC1","GS "
"2889","max",0.634729339603703,"C124","PC1","GS "
"2890","range",0.196851813500104,"C124","PC1","GS "
"2891","sum",50.6882317847766,"C124","PC1","GS "
"2892","median",0.505476931921905,"C124","PC1","GS "
"2893","mean",0.506882317847766,"C124","PC1","GS "
"2894","SE.mean",0.00346339796133843,"C124","PC1","GS "
"2895","CI.mean.0.95",0.00687213294497755,"C124","PC1","GS "
"2896","var",0.00119951254386032,"C124","PC1","GS "
"2897","std.dev",0.0346339796133843,"C124","PC1","GS "
"2898","coef.var",0.0683274566775993,"C124","PC1","GS "
"2899","nbr.val",100,"C124","PC1","Lg "
"2900","nbr.null",0,"C124","PC1","Lg "
"2901","nbr.na",0,"C124","PC1","Lg "
"2902","min",0.022692582665518,"C124","PC1","Lg "
"2903","max",0.273123661805854,"C124","PC1","Lg "
"2904","range",0.250431079140336,"C124","PC1","Lg "
"2905","sum",16.6518086671403,"C124","PC1","Lg "
"2906","median",0.174052601843757,"C124","PC1","Lg "
"2907","mean",0.166518086671403,"C124","PC1","Lg "
"2908","SE.mean",0.00482622717469964,"C124","PC1","Lg "
"2909","CI.mean.0.95",0.00957628177224604,"C124","PC1","Lg "
"2910","var",0.00232924687418092,"C124","PC1","Lg "
"2911","std.dev",0.0482622717469964,"C124","PC1","Lg "
"2912","coef.var",0.28983200991394,"C124","PC1","Lg "
"2913","nbr.val",100,"C124","PC1","SDW_kg "
"2914","nbr.null",0,"C124","PC1","SDW_kg "
"2915","nbr.na",0,"C124","PC1","SDW_kg "
"2916","min",0.265374696596906,"C124","PC1","SDW_kg "
"2917","max",0.437393559714167,"C124","PC1","SDW_kg "
"2918","range",0.172018863117261,"C124","PC1","SDW_kg "
"2919","sum",36.1886852802695,"C124","PC1","SDW_kg "
"2920","median",0.366113303611159,"C124","PC1","SDW_kg "
"2921","mean",0.361886852802695,"C124","PC1","SDW_kg "
"2922","SE.mean",0.00306441109061507,"C124","PC1","SDW_kg "
"2923","CI.mean.0.95",0.00608045643262784,"C124","PC1","SDW_kg "
"2924","var",0.000939061533228462,"C124","PC1","SDW_kg "
"2925","std.dev",0.0306441109061507,"C124","PC1","SDW_kg "
"2926","coef.var",0.0846787073606628,"C124","PC1","SDW_kg "
"2927","nbr.val",100,"C124","PC1","SRD "
"2928","nbr.null",0,"C124","PC1","SRD "
"2929","nbr.na",0,"C124","PC1","SRD "
"2930","min",0.123193019331302,"C124","PC1","SRD "
"2931","max",0.274896026530885,"C124","PC1","SRD "
"2932","range",0.151703007199583,"C124","PC1","SRD "
"2933","sum",21.1840124618237,"C124","PC1","SRD "
"2934","median",0.213098650217337,"C124","PC1","SRD "
"2935","mean",0.211840124618237,"C124","PC1","SRD "
"2936","SE.mean",0.0030607921709374,"C124","PC1","SRD "
"2937","CI.mean.0.95",0.00607327571085699,"C124","PC1","SRD "
"2938","var",0.000936844871367171,"C124","PC1","SRD "
"2939","std.dev",0.030607921709374,"C124","PC1","SRD "
"2940","coef.var",0.144485950263358,"C124","PC1","SRD "
"2941","nbr.val",100,"C124","PC1","Yld "
"2942","nbr.null",0,"C124","PC1","Yld "
"2943","nbr.na",0,"C124","PC1","Yld "
"2944","min",0.338811801310016,"C124","PC1","Yld "
"2945","max",0.500077334658396,"C124","PC1","Yld "
"2946","range",0.16126553334838,"C124","PC1","Yld "
"2947","sum",44.0495698638398,"C124","PC1","Yld "
"2948","median",0.443581875200243,"C124","PC1","Yld "
"2949","mean",0.440495698638398,"C124","PC1","Yld "
"2950","SE.mean",0.00321950989198134,"C124","PC1","Yld "
